id,file_path,coded_true_label,true_label,split,prediction,query_file_path
test_0143,data/raf-db/aligned/test_0143_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0143_aligned.jpg
test_0144,data/raf-db/aligned/test_0144_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0144_aligned.jpg
test_0145,data/raf-db/aligned/test_0145_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0145_aligned.jpg
test_0146,data/raf-db/aligned/test_0146_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0146_aligned.jpg
test_0147,data/raf-db/aligned/test_0147_aligned.jpg,1,surprise,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0147_aligned.jpg
test_0148,data/raf-db/aligned/test_0148_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0148_aligned.jpg
test_0149,data/raf-db/aligned/test_0149_aligned.jpg,3,disgust,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0149_aligned.jpg
test_0150,data/raf-db/aligned/test_0150_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0150_aligned.jpg
test_0151,data/raf-db/aligned/test_0151_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0151_aligned.jpg
test_0152,data/raf-db/aligned/test_0152_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0152_aligned.jpg
test_0153,data/raf-db/aligned/test_0153_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0153_aligned.jpg
test_0154,data/raf-db/aligned/test_0154_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0154_aligned.jpg
test_0155,data/raf-db/aligned/test_0155_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0155_aligned.jpg
test_0156,data/raf-db/aligned/test_0156_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0156_aligned.jpg
test_0157,data/raf-db/aligned/test_0157_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0157_aligned.jpg
test_0158,data/raf-db/aligned/test_0158_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0158_aligned.jpg
test_0159,data/raf-db/aligned/test_0159_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0159_aligned.jpg
test_0160,data/raf-db/aligned/test_0160_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0160_aligned.jpg
test_0161,data/raf-db/aligned/test_0161_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0161_aligned.jpg
test_0162,data/raf-db/aligned/test_0162_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0162_aligned.jpg
test_0163,data/raf-db/aligned/test_0163_aligned.jpg,1,surprise,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0163_aligned.jpg
test_0164,data/raf-db/aligned/test_0164_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0164_aligned.jpg
test_0165,data/raf-db/aligned/test_0165_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0165_aligned.jpg
test_0166,data/raf-db/aligned/test_0166_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0166_aligned.jpg
test_0167,data/raf-db/aligned/test_0167_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0167_aligned.jpg
test_0168,data/raf-db/aligned/test_0168_aligned.jpg,1,surprise,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0168_aligned.jpg
test_0169,data/raf-db/aligned/test_0169_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0169_aligned.jpg
test_0170,data/raf-db/aligned/test_0170_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0170_aligned.jpg
test_0171,data/raf-db/aligned/test_0171_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0171_aligned.jpg
test_0172,data/raf-db/aligned/test_0172_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0172_aligned.jpg
test_0173,data/raf-db/aligned/test_0173_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0173_aligned.jpg
test_0174,data/raf-db/aligned/test_0174_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0174_aligned.jpg
test_0175,data/raf-db/aligned/test_0175_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0175_aligned.jpg
test_0176,data/raf-db/aligned/test_0176_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0176_aligned.jpg
test_0177,data/raf-db/aligned/test_0177_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0177_aligned.jpg
test_0178,data/raf-db/aligned/test_0178_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0178_aligned.jpg
test_0179,data/raf-db/aligned/test_0179_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0179_aligned.jpg
test_0180,data/raf-db/aligned/test_0180_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0180_aligned.jpg
test_0181,data/raf-db/aligned/test_0181_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0181_aligned.jpg
test_0182,data/raf-db/aligned/test_0182_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0182_aligned.jpg
test_0183,data/raf-db/aligned/test_0183_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0183_aligned.jpg
test_0184,data/raf-db/aligned/test_0184_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0184_aligned.jpg
test_0185,data/raf-db/aligned/test_0185_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0185_aligned.jpg
test_0186,data/raf-db/aligned/test_0186_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0186_aligned.jpg
test_0187,data/raf-db/aligned/test_0187_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0187_aligned.jpg
test_0188,data/raf-db/aligned/test_0188_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0188_aligned.jpg
test_0189,data/raf-db/aligned/test_0189_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0189_aligned.jpg
test_0190,data/raf-db/aligned/test_0190_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0190_aligned.jpg
test_0191,data/raf-db/aligned/test_0191_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0191_aligned.jpg
test_0192,data/raf-db/aligned/test_0192_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0192_aligned.jpg
test_0193,data/raf-db/aligned/test_0193_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0193_aligned.jpg
test_0194,data/raf-db/aligned/test_0194_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0194_aligned.jpg
test_0195,data/raf-db/aligned/test_0195_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0195_aligned.jpg
test_0196,data/raf-db/aligned/test_0196_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0196_aligned.jpg
test_0197,data/raf-db/aligned/test_0197_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0197_aligned.jpg
test_0198,data/raf-db/aligned/test_0198_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0198_aligned.jpg
test_0199,data/raf-db/aligned/test_0199_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0199_aligned.jpg
test_0200,data/raf-db/aligned/test_0200_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0200_aligned.jpg
test_0201,data/raf-db/aligned/test_0201_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0201_aligned.jpg
test_0202,data/raf-db/aligned/test_0202_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0202_aligned.jpg
test_0203,data/raf-db/aligned/test_0203_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0203_aligned.jpg
test_0204,data/raf-db/aligned/test_0204_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0204_aligned.jpg
test_0205,data/raf-db/aligned/test_0205_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0205_aligned.jpg
test_0206,data/raf-db/aligned/test_0206_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0206_aligned.jpg
test_0207,data/raf-db/aligned/test_0207_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0207_aligned.jpg
test_0208,data/raf-db/aligned/test_0208_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0208_aligned.jpg
test_0209,data/raf-db/aligned/test_0209_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0209_aligned.jpg
test_0210,data/raf-db/aligned/test_0210_aligned.jpg,5,sad,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0210_aligned.jpg
test_0211,data/raf-db/aligned/test_0211_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0211_aligned.jpg
test_0212,data/raf-db/aligned/test_0212_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0212_aligned.jpg
test_0213,data/raf-db/aligned/test_0213_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0213_aligned.jpg
test_0214,data/raf-db/aligned/test_0214_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0214_aligned.jpg
test_0215,data/raf-db/aligned/test_0215_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0215_aligned.jpg
test_0216,data/raf-db/aligned/test_0216_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0216_aligned.jpg
test_0217,data/raf-db/aligned/test_0217_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0217_aligned.jpg
test_0218,data/raf-db/aligned/test_0218_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0218_aligned.jpg
test_0219,data/raf-db/aligned/test_0219_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0219_aligned.jpg
test_0220,data/raf-db/aligned/test_0220_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0220_aligned.jpg
test_0221,data/raf-db/aligned/test_0221_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0221_aligned.jpg
test_0222,data/raf-db/aligned/test_0222_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0222_aligned.jpg
test_0223,data/raf-db/aligned/test_0223_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0223_aligned.jpg
test_0224,data/raf-db/aligned/test_0224_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0224_aligned.jpg
test_0225,data/raf-db/aligned/test_0225_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0225_aligned.jpg
test_0226,data/raf-db/aligned/test_0226_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0226_aligned.jpg
test_0227,data/raf-db/aligned/test_0227_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0227_aligned.jpg
test_0228,data/raf-db/aligned/test_0228_aligned.jpg,6,angry,test,angry,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0228_aligned.jpg
test_0229,data/raf-db/aligned/test_0229_aligned.jpg,5,sad,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0229_aligned.jpg
test_0230,data/raf-db/aligned/test_0230_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0230_aligned.jpg
test_0231,data/raf-db/aligned/test_0231_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0231_aligned.jpg
test_0232,data/raf-db/aligned/test_0232_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0232_aligned.jpg
test_0233,data/raf-db/aligned/test_0233_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0233_aligned.jpg
test_0234,data/raf-db/aligned/test_0234_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0234_aligned.jpg
test_0235,data/raf-db/aligned/test_0235_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0235_aligned.jpg
test_0236,data/raf-db/aligned/test_0236_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0236_aligned.jpg
test_0237,data/raf-db/aligned/test_0237_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0237_aligned.jpg
test_0238,data/raf-db/aligned/test_0238_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0238_aligned.jpg
test_0239,data/raf-db/aligned/test_0239_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0239_aligned.jpg
test_0240,data/raf-db/aligned/test_0240_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0240_aligned.jpg
test_0241,data/raf-db/aligned/test_0241_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0241_aligned.jpg
test_0242,data/raf-db/aligned/test_0242_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0242_aligned.jpg
test_0243,data/raf-db/aligned/test_0243_aligned.jpg,1,surprise,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0243_aligned.jpg
test_0244,data/raf-db/aligned/test_0244_aligned.jpg,6,angry,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0244_aligned.jpg
test_0245,data/raf-db/aligned/test_0245_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0245_aligned.jpg
test_0246,data/raf-db/aligned/test_0246_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0246_aligned.jpg
test_0247,data/raf-db/aligned/test_0247_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0247_aligned.jpg
test_0248,data/raf-db/aligned/test_0248_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0248_aligned.jpg
test_0249,data/raf-db/aligned/test_0249_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0249_aligned.jpg
test_0250,data/raf-db/aligned/test_0250_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0250_aligned.jpg
test_0251,data/raf-db/aligned/test_0251_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0251_aligned.jpg
test_0252,data/raf-db/aligned/test_0252_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0252_aligned.jpg
test_0253,data/raf-db/aligned/test_0253_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0253_aligned.jpg
test_0254,data/raf-db/aligned/test_0254_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0254_aligned.jpg
test_0255,data/raf-db/aligned/test_0255_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0255_aligned.jpg
test_0256,data/raf-db/aligned/test_0256_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0256_aligned.jpg
test_0257,data/raf-db/aligned/test_0257_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0257_aligned.jpg
test_0258,data/raf-db/aligned/test_0258_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0258_aligned.jpg
test_0259,data/raf-db/aligned/test_0259_aligned.jpg,1,surprise,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0259_aligned.jpg
test_0260,data/raf-db/aligned/test_0260_aligned.jpg,4,happy,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0260_aligned.jpg
test_0261,data/raf-db/aligned/test_0261_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0261_aligned.jpg
test_0262,data/raf-db/aligned/test_0262_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0262_aligned.jpg
test_0263,data/raf-db/aligned/test_0263_aligned.jpg,3,disgust,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0263_aligned.jpg
test_0264,data/raf-db/aligned/test_0264_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0264_aligned.jpg
test_0265,data/raf-db/aligned/test_0265_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0265_aligned.jpg
test_0266,data/raf-db/aligned/test_0266_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0266_aligned.jpg
test_0267,data/raf-db/aligned/test_0267_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0267_aligned.jpg
test_0268,data/raf-db/aligned/test_0268_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0268_aligned.jpg
test_0269,data/raf-db/aligned/test_0269_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0269_aligned.jpg
test_0270,data/raf-db/aligned/test_0270_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0270_aligned.jpg
test_0271,data/raf-db/aligned/test_0271_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0271_aligned.jpg
test_0272,data/raf-db/aligned/test_0272_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0272_aligned.jpg
test_0273,data/raf-db/aligned/test_0273_aligned.jpg,5,sad,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0273_aligned.jpg
test_0274,data/raf-db/aligned/test_0274_aligned.jpg,2,fear,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0274_aligned.jpg
test_0275,data/raf-db/aligned/test_0275_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0275_aligned.jpg
test_0276,data/raf-db/aligned/test_0276_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0276_aligned.jpg
test_0277,data/raf-db/aligned/test_0277_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0277_aligned.jpg
test_0278,data/raf-db/aligned/test_0278_aligned.jpg,5,sad,test,sad,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0278_aligned.jpg
test_0279,data/raf-db/aligned/test_0279_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0279_aligned.jpg
test_0280,data/raf-db/aligned/test_0280_aligned.jpg,3,disgust,test,surprise,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0280_aligned.jpg
test_0281,data/raf-db/aligned/test_0281_aligned.jpg,3,disgust,test,disgust,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0281_aligned.jpg
test_0282,data/raf-db/aligned/test_0282_aligned.jpg,4,happy,test,happy,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0282_aligned.jpg
test_0283,data/raf-db/aligned/test_0283_aligned.jpg,3,disgust,test,neutral,/gpfs0/bgu-vilenchi/users/sdolev/Thesis/VLMs/data/raf-db/aligned/test_0283_aligned.jpg
